time,symbol,side,long,short,confidence,price
2026-08-26T17:24:55.374403+00:00,SOL,WAIT,40,10,40,15358.0
2026-08-26T17:30:57.004185+00:00,BTC,WAIT,26,10,26,12455966.0
2026-08-26T17:30:57.004204+00:00,ETH,WAIT,14,38,38,389930.0
2026-08-26T17:30:57.004210+00:00,XRP,WAIT,19,40,40,221.832
2026-08-26T17:30:57.004216+00:00,SOL,WAIT,40,10,40,15358.0
2026-08-26T17:36:56.142720+00:00,BTC,WAIT,42,10,42,12509278.0
2026-08-26T17:36:56.142740+00:00,ETH,WAIT,34,10,34,392331.0
2026-08-26T17:36:56.142746+00:00,XRP,WAIT,19,40,40,221.832
2026-08-26T17:36:56.142751+00:00,SOL,WAIT,44,10,44,15476.0
2026-08-26T17:42:55.382247+00:00,BTC,WAIT,42,10,42,12509278.0
2026-08-26T17:42:55.382267+00:00,ETH,WAIT,34,10,34,392331.0
2026-08-26T17:42:55.382273+00:00,XRP,WAIT,19,40,40,221.832
2026-08-26T17:42:55.382279+00:00,SOL,WAIT,44,10,44,15476.0
2026-08-26T17:48:56.297238+00:00,BTC,WAIT,56,10,56,12519644.0
2026-08-26T17:48:56.297258+00:00,ETH,WAIT,44,22,44,392717.0
2026-08-26T17:48:56.297264+00:00,XRP,WAIT,24,45,45,221.639
2026-08-26T17:48:56.297270+00:00,SOL,WAIT,44,10,44,15490.0
2026-08-26T17:54:55.913981+00:00,BTC,WAIT,56,10,56,12519644.0
2026-08-26T17:54:55.914001+00:00,ETH,WAIT,44,22,44,392717.0
2026-08-26T17:54:55.914007+00:00,XRP,WAIT,24,45,45,221.639
2026-08-26T17:54:55.914013+00:00,SOL,WAIT,44,10,44,15490.0
2026-08-26T18:00:57.864136+00:00,BTC,WAIT,56,10,56,12519644.0
2026-08-26T18:00:57.864155+00:00,ETH,WAIT,44,22,44,392717.0
2026-08-26T18:00:57.864161+00:00,XRP,WAIT,24,40,40,221.008
2026-08-26T18:00:57.864167+00:00,SOL,WAIT,44,10,44,15490.0
2026-08-26T18:02:11.885807+00:00,BTC,WAIT,30,12,30,12500594.0
2026-08-26T18:02:11.885826+00:00,ETH,WAIT,44,22,44,392717.0
2026-08-26T18:02:11.885832+00:00,XRP,WAIT,24,40,40,221.008
2026-08-26T18:02:11.885837+00:00,SOL,WAIT,44,10,44,15490.0
2026-08-26T18:08:01.543993+00:00,BTC,WAIT,30,12,30,12500594.0
2026-08-26T18:08:01.544012+00:00,ETH,WAIT,44,0,44,392105.0
2026-08-26T18:08:01.544018+00:00,XRP,WAIT,24,40,40,221.008
2026-08-26T18:08:01.544023+00:00,SOL,WAIT,44,10,44,15490.0
2026-08-26T18:13:51.216028+00:00,BTC,WAIT,30,12,30,12500594.0
2026-08-26T18:13:51.216046+00:00,ETH,WAIT,44,0,44,392105.0
2026-08-26T18:13:51.216052+00:00,XRP,WAIT,24,40,40,221.008
2026-08-26T18:13:51.216057+00:00,SOL,WAIT,44,12,44,15451.0
2026-08-26T18:19:37.437397+00:00,BTC,WAIT,48,0,48,12521483.0
2026-08-26T18:19:37.437417+00:00,ETH,WAIT,56,0,56,393832.0
2026-08-26T18:19:37.437423+00:00,XRP,WAIT,24,46,46,220.624
2026-08-26T18:19:37.437428+00:00,SOL,WAIT,44,0,44,15477.0
2026-08-26T18:25:23.248281+00:00,BTC,WAIT,48,0,48,12521483.0
2026-08-26T18:25:23.248300+00:00,ETH,WAIT,56,0,56,393832.0
2026-08-26T18:25:23.248306+00:00,XRP,WAIT,24,46,46,220.624
2026-08-26T18:25:23.248312+00:00,SOL,WAIT,44,0,44,15477.0
2026-08-26T18:31:08.700965+00:00,BTC,WAIT,48,0,48,12521483.0
2026-08-26T18:31:08.700986+00:00,ETH,WAIT,56,0,56,393832.0
2026-08-26T18:31:08.700992+00:00,XRP,WAIT,24,46,46,220.624
2026-08-26T18:31:08.700997+00:00,SOL,WAIT,44,0,44,15477.0
2026-08-26T18:36:54.447927+00:00,BTC,WAIT,30,12,30,12503636.0
2026-08-26T18:36:54.447947+00:00,ETH,WAIT,44,12,44,392807.0
2026-08-26T18:36:54.447953+00:00,XRP,WAIT,24,46,46,220.491
2026-08-26T18:36:54.447959+00:00,SOL,WAIT,44,0,44,15477.0
2026-08-26T18:42:40.983816+00:00,BTC,WAIT,30,12,30,12503636.0
2026-08-26T18:42:40.983835+00:00,ETH,WAIT,44,12,44,392807.0
2026-08-26T18:42:40.983840+00:00,XRP,WAIT,24,46,46,220.491
2026-08-26T18:42:40.983846+00:00,SOL,WAIT,30,12,30,15420.0
2026-08-26T18:48:29.526301+00:00,BTC,WAIT,24,12,24,12482572.0
2026-08-26T18:48:29.526320+00:00,ETH,WAIT,30,0,30,393038.0
2026-08-26T18:48:29.526326+00:00,XRP,WAIT,14,46,46,219.911
2026-08-26T18:48:29.526332+00:00,SOL,WAIT,30,12,30,15412.0
2026-08-26T18:54:15.507777+00:00,BTC,WAIT,24,12,24,12482572.0
2026-08-26T18:54:15.507798+00:00,ETH,WAIT,30,0,30,393038.0
2026-08-26T18:54:15.507804+00:00,XRP,WAIT,14,46,46,219.911
2026-08-26T18:54:15.507810+00:00,SOL,WAIT,30,12,30,15412.0
2026-08-26T19:00:05.184295+00:00,BTC,WAIT,24,12,24,12482572.0
2026-08-26T19:00:05.184314+00:00,ETH,WAIT,30,0,30,393038.0
2026-08-26T19:00:05.184320+00:00,XRP,WAIT,14,46,46,219.911
2026-08-26T19:00:05.184326+00:00,SOL,WAIT,30,12,30,15412.0
2026-08-26T19:05:52.875503+00:00,BTC,WAIT,42,0,42,12508955.0
2026-08-26T19:05:52.875523+00:00,ETH,WAIT,66,0,66,394230.0
2026-08-26T19:05:52.875528+00:00,XRP,WAIT,24,34,34,220.66
2026-08-26T19:05:52.875534+00:00,SOL,WAIT,30,0,30,15430.0
2026-08-26T19:07:35.961795+00:00,BTC,WAIT,42,0,42,12508955.0
2026-08-26T19:07:35.961817+00:00,ETH,WAIT,66,0,66,394230.0
2026-08-26T19:07:35.961823+00:00,XRP,WAIT,24,34,34,220.66
2026-08-26T19:07:35.961829+00:00,SOL,WAIT,30,0,30,15430.0
2026-08-26T19:13:45.448787+00:00,BTC,WAIT,42,0,42,12508955.0
2026-08-26T19:13:45.448807+00:00,ETH,WAIT,66,0,66,394230.0
2026-08-26T19:13:45.448814+00:00,XRP,WAIT,24,34,34,220.66
2026-08-26T19:13:45.448820+00:00,SOL,WAIT,30,0,30,15430.0
2026-08-26T19:19:50.856902+00:00,BTC,WAIT,30,12,30,12501707.0
2026-08-26T19:19:50.856925+00:00,ETH,WAIT,52,0,52,393735.0
2026-08-26T19:19:50.856930+00:00,XRP,WAIT,14,44,44,220.074
2026-08-26T19:19:50.856937+00:00,SOL,WAIT,20,12,20,15396.0
2026-08-26T19:25:53.305489+00:00,BTC,WAIT,30,12,30,12501707.0
2026-08-26T19:25:53.305527+00:00,ETH,WAIT,52,0,52,393735.0
2026-08-26T19:25:53.305533+00:00,XRP,WAIT,14,44,44,220.074
2026-08-26T19:25:53.305540+00:00,SOL,WAIT,20,12,20,15396.0
2026-08-26T19:31:58.409259+00:00,BTC,WAIT,30,12,30,12501707.0
2026-08-26T19:31:58.409279+00:00,ETH,WAIT,52,0,52,393735.0
2026-08-26T19:31:58.409285+00:00,XRP,WAIT,38,28,38,221.07
2026-08-26T19:31:58.409291+00:00,SOL,WAIT,20,12,20,15396.0
2026-08-26T19:38:15.507047+00:00,BTC,WAIT,56,0,56,12517101.0
2026-08-26T19:38:15.507068+00:00,ETH,WAIT,71,0,71,395263.0
2026-08-26T19:38:15.507074+00:00,XRP,WAIT,38,28,38,221.07
2026-08-26T19:38:15.507081+00:00,SOL,WAIT,44,0,44,15433.0
2026-08-26T19:44:27.555342+00:00,BTC,WAIT,56,0,56,12517101.0
2026-08-26T19:44:27.555363+00:00,ETH,WAIT,71,0,71,395263.0
2026-08-26T19:44:27.555368+00:00,XRP,WAIT,38,28,38,221.07
2026-08-26T19:44:27.555374+00:00,SOL,WAIT,44,0,44,15433.0
2026-08-26T19:50:36.454798+00:00,BTC,WAIT,30,12,30,12498853.0
2026-08-26T19:50:36.454819+00:00,ETH,WAIT,52,0,52,393927.0
2026-08-26T19:50:36.454825+00:00,XRP,WAIT,14,44,44,219.824
2026-08-26T19:50:36.454831+00:00,SOL,WAIT,44,12,44,15425.0
2026-08-26T19:56:38.434161+00:00,BTC,WAIT,30,12,30,12498853.0
2026-08-26T19:56:38.434183+00:00,ETH,WAIT,52,0,52,393927.0
2026-08-26T19:56:38.434189+00:00,XRP,WAIT,14,44,44,219.824
2026-08-26T19:56:38.434196+00:00,SOL,WAIT,44,12,44,15425.0
2026-08-26T20:02:44.482909+00:00,BTC,WAIT,42,0,42,12504699.0
2026-08-26T20:02:44.482935+00:00,ETH,WAIT,70,0,70,393884.0
2026-08-26T20:02:44.482940+00:00,XRP,WAIT,14,44,44,219.666
2026-08-26T20:02:44.482947+00:00,SOL,WAIT,44,0,44,15417.0
2026-08-26T20:08:58.241467+00:00,BTC,WAIT,42,0,42,12504699.0
2026-08-26T20:08:58.241487+00:00,ETH,WAIT,70,0,70,393884.0
2026-08-26T20:08:58.241493+00:00,XRP,WAIT,14,44,44,219.666
2026-08-26T20:08:58.241500+00:00,SOL,WAIT,44,0,44,15417.0
2026-08-26T20:15:11.408991+00:00,BTC,WAIT,42,0,42,12504699.0
2026-08-26T20:15:11.409012+00:00,ETH,WAIT,70,0,70,393884.0
2026-08-26T20:15:11.409018+00:00,XRP,WAIT,14,44,44,219.666
2026-08-26T20:15:11.409024+00:00,SOL,WAIT,44,0,44,15417.0
2026-08-26T20:16:27.596724+00:00,BTC,WAIT,42,0,42,12504699.0
2026-08-26T20:16:27.596744+00:00,ETH,WAIT,70,0,70,393884.0
2026-08-26T20:16:27.596750+00:00,XRP,WAIT,14,44,44,219.329
2026-08-26T20:16:27.596756+00:00,SOL,WAIT,44,0,44,15417.0
2026-08-26T20:22:23.739588+00:00,BTC,WAIT,44,12,44,12500211.0
2026-08-26T20:22:23.739608+00:00,ETH,WAIT,70,5,70,393746.0
2026-08-26T20:22:23.739614+00:00,XRP,WAIT,14,44,44,219.329
2026-08-26T20:22:23.739620+00:00,SOL,WAIT,44,0,44,15437.0
2026-08-26T20:28:19.548978+00:00,BTC,WAIT,44,12,44,12500211.0
2026-08-26T20:28:19.548999+00:00,ETH,WAIT,70,5,70,393746.0
2026-08-26T20:28:19.549005+00:00,XRP,WAIT,14,44,44,219.329
2026-08-26T20:28:19.549010+00:00,SOL,WAIT,44,0,44,15437.0
2026-08-26T20:34:13.577620+00:00,BTC,WAIT,20,12,20,12491929.0
2026-08-26T20:34:13.577639+00:00,ETH,WAIT,70,5,70,393746.0
2026-08-26T20:34:13.577645+00:00,XRP,WAIT,14,44,44,219.122
2026-08-26T20:34:13.577651+00:00,SOL,WAIT,20,17,20,15403.0
2026-08-26T20:40:09.117444+00:00,BTC,WAIT,20,12,20,12491929.0
2026-08-26T20:40:09.117464+00:00,ETH,WAIT,58,12,58,393344.0
2026-08-26T20:40:09.117470+00:00,XRP,WAIT,14,44,44,219.122
2026-08-26T20:40:09.117475+00:00,SOL,WAIT,20,17,20,15403.0
2026-08-26T20:46:06.085180+00:00,BTC,WAIT,20,12,20,12491929.0
2026-08-26T20:46:06.085200+00:00,ETH,WAIT,58,12,58,393344.0
2026-08-26T20:46:06.085206+00:00,XRP,WAIT,14,44,44,219.122
2026-08-26T20:46:06.085211+00:00,SOL,WAIT,20,17,20,15403.0
2026-08-26T20:52:00.565055+00:00,BTC,WAIT,20,14,20,12491929.0
2026-08-26T20:52:00.565073+00:00,ETH,WAIT,58,0,58,393500.0
2026-08-26T20:52:00.565078+00:00,XRP,WAIT,14,36,36,219.231
2026-08-26T20:52:00.565083+00:00,SOL,WAIT,20,17,20,15403.0
2026-08-26T20:57:54.809213+00:00,BTC,WAIT,20,14,20,12491929.0
2026-08-26T20:57:54.809233+00:00,ETH,WAIT,58,0,58,393500.0
2026-08-26T20:57:54.809238+00:00,XRP,WAIT,14,36,36,219.231
2026-08-26T20:57:54.809243+00:00,SOL,WAIT,20,31,31,15404.0
2026-08-26T21:03:49.525120+00:00,BTC,WAIT,42,0,42,12499681.0
2026-08-26T21:03:49.525134+00:00,ETH,LONG,84,0,84,394202.0
2026-08-26T21:03:49.525140+00:00,XRP,WAIT,28,38,38,219.719
2026-08-26T21:03:49.525146+00:00,SOL,WAIT,30,0,30,15438.0
2026-08-26T21:09:44.086673+00:00,BTC,WAIT,42,0,42,12499681.0
2026-08-26T21:09:44.086689+00:00,ETH,LONG,84,0,84,394202.0
2026-08-26T21:09:44.086695+00:00,XRP,WAIT,28,38,38,219.719
2026-08-26T21:09:44.086700+00:00,SOL,WAIT,30,0,30,15438.0
2026-08-26T21:15:35.998141+00:00,BTC,WAIT,42,0,42,12499681.0
2026-08-26T21:15:35.998157+00:00,ETH,LONG,84,0,84,394202.0
2026-08-26T21:15:35.998163+00:00,XRP,WAIT,28,28,28,222.265
2026-08-26T21:15:35.998169+00:00,SOL,WAIT,47,0,47,15523.0
2026-08-26T21:21:33.465870+00:00,BTC,WAIT,49,0,49,12545000.0
2026-08-26T21:21:33.465884+00:00,ETH,LONG,89,0,89,397192.0
2026-08-26T21:21:33.465890+00:00,XRP,WAIT,28,28,28,222.265
2026-08-26T21:21:33.465895+00:00,SOL,WAIT,47,0,47,15523.0
2026-08-26T21:22:46.550460+00:00,BTC,WAIT,49,0,49,12545000.0
2026-08-26T21:22:46.550474+00:00,ETH,LONG,89,0,89,397192.0
2026-08-26T21:22:46.550478+00:00,XRP,WAIT,28,28,28,222.265
2026-08-26T21:22:46.550483+00:00,SOL,WAIT,47,0,47,15523.0
2026-08-26T21:28:39.318815+00:00,BTC,WAIT,49,0,49,12545000.0
2026-08-26T21:28:39.318839+00:00,ETH,LONG,89,0,89,397192.0
2026-08-26T21:28:39.318845+00:00,XRP,WAIT,28,28,28,222.265
2026-08-26T21:28:39.318851+00:00,SOL,WAIT,47,0,47,15523.0
2026-08-26T21:34:32.961877+00:00,BTC,WAIT,49,0,49,12554643.0
2026-08-26T21:34:32.961892+00:00,ETH,LONG,89,0,89,398447.0
2026-08-26T21:34:32.961896+00:00,XRP,WAIT,38,28,38,222.372
2026-08-26T21:34:32.961901+00:00,SOL,WAIT,61,0,61,15553.0
2026-08-26T21:40:26.642260+00:00,BTC,WAIT,49,0,49,12554643.0
2026-08-26T21:40:26.642274+00:00,ETH,LONG,89,0,89,398447.0
2026-08-26T21:40:26.642279+00:00,XRP,WAIT,38,28,38,222.372
2026-08-26T21:40:26.642285+00:00,SOL,WAIT,61,0,61,15553.0
2026-08-26T21:46:16.944069+00:00,BTC,WAIT,44,17,44,12538400.0
2026-08-26T21:46:16.944083+00:00,ETH,LONG,89,0,89,398447.0
2026-08-26T21:46:16.944087+00:00,XRP,WAIT,38,28,38,222.372
2026-08-26T21:46:16.944093+00:00,SOL,WAIT,61,0,61,15553.0
2026-08-26T21:52:09.906260+00:00,BTC,WAIT,44,17,44,12538400.0
2026-08-26T21:52:09.906274+00:00,ETH,LONG,84,0,84,397445.0
2026-08-26T21:52:09.906279+00:00,XRP,WAIT,38,28,38,222.27
2026-08-26T21:52:09.906284+00:00,SOL,WAIT,56,5,56,15556.0
2026-08-26T21:58:01.792683+00:00,BTC,WAIT,44,17,44,12538400.0
2026-08-26T21:58:01.792699+00:00,ETH,LONG,84,0,84,397445.0
2026-08-26T21:58:01.792703+00:00,XRP,WAIT,38,28,38,222.27
2026-08-26T21:58:01.792708+00:00,SOL,WAIT,56,5,56,15556.0
2026-08-26T22:03:55.275516+00:00,BTC,WAIT,44,0,44,12539006.0
2026-08-26T22:03:55.275530+00:00,ETH,LONG,84,0,84,397800.0
2026-08-26T22:03:55.275535+00:00,XRP,WAIT,36,18,36,223.164
2026-08-26T22:03:55.275541+00:00,SOL,WAIT,53,0,53,15652.0
2026-08-26T22:09:46.882435+00:00,BTC,WAIT,44,0,44,12539006.0
2026-08-26T22:09:46.882450+00:00,ETH,LONG,84,0,84,397800.0
2026-08-26T22:09:46.882454+00:00,XRP,WAIT,36,18,36,223.164
2026-08-26T22:09:46.882459+00:00,SOL,WAIT,53,0,53,15652.0
2026-08-26T22:15:39.446123+00:00,BTC,WAIT,44,0,44,12539006.0
2026-08-26T22:15:39.446138+00:00,ETH,LONG,84,0,84,397800.0
2026-08-26T22:15:39.446142+00:00,XRP,WAIT,36,18,36,223.164
2026-08-26T22:15:39.446147+00:00,SOL,WAIT,53,0,53,15758.0
2026-08-26T22:21:31.207390+00:00,BTC,WAIT,35,14,35,12543878.0
2026-08-26T22:21:31.207404+00:00,ETH,LONG,76,0,76,398998.0
2026-08-26T22:21:31.207409+00:00,XRP,WAIT,41,18,41,223.773
2026-08-26T22:21:31.207414+00:00,SOL,WAIT,53,0,53,15758.0
2026-08-26T22:27:23.636977+00:00,BTC,WAIT,35,14,35,12543878.0
2026-08-26T22:27:23.636992+00:00,ETH,LONG,76,0,76,398998.0
2026-08-26T22:27:23.636996+00:00,XRP,WAIT,41,18,41,223.773
2026-08-26T22:27:23.637001+00:00,SOL,WAIT,53,0,53,15758.0
2026-08-26T22:28:35.646987+00:00,BTC,WAIT,35,14,35,12543878.0
2026-08-26T22:28:35.647004+00:00,ETH,LONG,76,0,76,398998.0
2026-08-26T22:28:35.647010+00:00,XRP,WAIT,41,18,41,223.773
2026-08-26T22:28:35.647016+00:00,SOL,WAIT,53,0,53,15758.0
2026-08-26T22:34:25.341941+00:00,BTC,WAIT,49,0,49,12565001.0
2026-08-26T22:34:25.341962+00:00,ETH,WAIT,67,0,67,399301.0
2026-08-26T22:34:25.341968+00:00,XRP,WAIT,27,18,27,224.845
2026-08-26T22:34:25.341974+00:00,SOL,WAIT,39,0,39,15930.0
2026-08-26T22:40:14.988425+00:00,BTC,WAIT,49,0,49,12565001.0
2026-08-26T22:40:14.988447+00:00,ETH,WAIT,67,0,67,399301.0
2026-08-26T22:40:14.988453+00:00,XRP,WAIT,27,18,27,224.845
2026-08-26T22:40:14.988459+00:00,SOL,WAIT,39,0,39,15930.0
2026-08-26T22:46:03.726234+00:00,BTC,WAIT,30,26,30,12536035.0
2026-08-26T22:46:03.726255+00:00,ETH,WAIT,67,0,67,399301.0
2026-08-26T22:46:03.726261+00:00,XRP,WAIT,27,18,27,224.845
2026-08-26T22:46:03.726266+00:00,SOL,WAIT,39,0,39,15953.0
2026-08-26T22:51:54.421993+00:00,BTC,WAIT,30,26,30,12536035.0
2026-08-26T22:51:54.422016+00:00,ETH,WAIT,70,14,70,397865.0
2026-08-26T22:51:54.422022+00:00,XRP,WAIT,22,37,37,224.151
2026-08-26T22:51:54.422029+00:00,SOL,WAIT,39,0,39,15953.0
2026-08-26T22:57:48.154456+00:00,BTC,WAIT,30,26,30,12536035.0
2026-08-26T22:57:48.154477+00:00,ETH,WAIT,70,14,70,397865.0
2026-08-26T22:57:48.154483+00:00,XRP,WAIT,22,37,37,224.151
2026-08-26T22:57:48.154489+00:00,SOL,WAIT,39,0,39,15953.0
2026-08-26T23:03:38.836867+00:00,BTC,WAIT,30,14,30,12540000.0
2026-08-26T23:03:38.836890+00:00,ETH,WAIT,70,14,70,397334.0
2026-08-26T23:03:38.836896+00:00,XRP,WAIT,30,32,32,223.66
2026-08-26T23:03:38.836902+00:00,SOL,WAIT,44,14,44,15891.0
2026-08-26T23:09:29.704202+00:00,BTC,WAIT,30,14,30,12540000.0
2026-08-26T23:09:29.704222+00:00,ETH,WAIT,70,14,70,397334.0
2026-08-26T23:09:29.704228+00:00,XRP,WAIT,30,32,32,223.66
2026-08-26T23:09:29.704234+00:00,SOL,WAIT,44,14,44,15891.0
2026-08-26T23:15:22.480606+00:00,BTC,WAIT,30,14,30,12540000.0
2026-08-26T23:15:22.480630+00:00,ETH,WAIT,70,14,70,397334.0
2026-08-26T23:15:22.480636+00:00,XRP,WAIT,30,32,32,223.66
2026-08-26T23:15:22.480642+00:00,SOL,WAIT,44,0,44,15976.0
2026-08-26T23:21:12.135482+00:00,BTC,WAIT,30,26,30,12532016.0
2026-08-26T23:21:12.135505+00:00,ETH,WAIT,60,14,60,396430.0
2026-08-26T23:21:12.135510+00:00,XRP,WAIT,30,32,32,223.452
2026-08-26T23:21:12.135516+00:00,SOL,WAIT,44,0,44,15976.0
2026-08-26T23:27:01.359846+00:00,BTC,WAIT,30,26,30,12532016.0
2026-08-26T23:27:01.359868+00:00,ETH,WAIT,60,14,60,396430.0
2026-08-26T23:27:01.359874+00:00,XRP,WAIT,30,32,32,223.452
2026-08-26T23:27:01.359880+00:00,SOL,WAIT,44,0,44,15976.0
2026-08-26T23:32:51.381721+00:00,BTC,WAIT,30,0,30,12559539.0
2026-08-26T23:32:51.381743+00:00,ETH,WAIT,70,0,70,398036.0
2026-08-26T23:32:51.381750+00:00,XRP,WAIT,49,18,49,225.383
2026-08-26T23:32:51.381756+00:00,SOL,WAIT,49,0,49,16059.0
2026-08-26T23:33:53.913491+00:00,BTC,WAIT,30,0,30,12559539.0
2026-08-26T23:33:53.913510+00:00,ETH,WAIT,70,0,70,398036.0
2026-08-26T23:33:53.913514+00:00,XRP,WAIT,49,18,49,225.383
2026-08-26T23:33:53.913519+00:00,SOL,WAIT,49,0,49,16059.0
2026-08-26T23:39:31.115656+00:00,BTC,WAIT,30,0,30,12559539.0
2026-08-26T23:39:31.115674+00:00,ETH,WAIT,70,0,70,398036.0
2026-08-26T23:39:31.115679+00:00,XRP,WAIT,49,18,49,225.383
2026-08-26T23:39:31.115683+00:00,SOL,WAIT,49,0,49,16059.0
2026-08-26T23:45:07.824747+00:00,BTC,WAIT,30,0,30,12559539.0
2026-08-26T23:45:07.824764+00:00,ETH,WAIT,70,0,70,398036.0
2026-08-26T23:45:07.824769+00:00,XRP,WAIT,49,18,49,225.383
2026-08-26T23:45:07.824774+00:00,SOL,WAIT,49,0,49,16059.0
2026-08-26T23:50:44.855866+00:00,BTC,WAIT,49,0,49,12580914.0
2026-08-26T23:50:44.855884+00:00,ETH,WAIT,70,0,70,399073.0
2026-08-26T23:50:44.855888+00:00,XRP,WAIT,35,18,35,226.495
2026-08-26T23:50:44.855894+00:00,SOL,WAIT,49,0,49,16147.0
2026-08-26T23:56:21.575359+00:00,BTC,WAIT,49,0,49,12580914.0
2026-08-26T23:56:21.575377+00:00,ETH,WAIT,70,0,70,399073.0
2026-08-26T23:56:21.575395+00:00,XRP,WAIT,35,18,35,226.495
2026-08-26T23:56:21.575400+00:00,SOL,WAIT,49,0,49,16147.0
2026-08-27T00:01:58.881298+00:00,BTC,WAIT,67,0,67,12582312.0
2026-08-27T00:01:58.881316+00:00,ETH,WAIT,70,5,70,399237.0
2026-08-27T00:01:58.881320+00:00,XRP,WAIT,30,23,30,226.457
2026-08-27T00:01:58.881325+00:00,SOL,WAIT,67,0,67,16250.0
2026-08-27T00:07:35.662786+00:00,BTC,WAIT,67,0,67,12582312.0
2026-08-27T00:07:35.662806+00:00,ETH,WAIT,70,5,70,399237.0
2026-08-27T00:07:35.662810+00:00,XRP,WAIT,30,23,30,226.457
2026-08-27T00:07:35.662816+00:00,SOL,WAIT,67,0,67,16250.0
2026-08-27T00:13:12.885764+00:00,BTC,WAIT,67,0,67,12582312.0
2026-08-27T00:13:12.885782+00:00,ETH,WAIT,70,5,70,399237.0
2026-08-27T00:13:12.885787+00:00,XRP,WAIT,30,23,30,226.457
2026-08-27T00:13:12.885792+00:00,SOL,WAIT,67,0,67,16250.0
